Cluster,ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment
res_i,GO:0051249,regulation of lymphocyte activation,41,0.5142178963219746,1.7121822392107764,0.003619455180646334,0.018999948744894073,0.012730592963659849,337,"tags=29%, list=16%, signal=25%",ANXA1/CTSG/THY1/ARG1/LGALS3/ACTB/IL18/PRKAA1/HSPH1/MIF/CTNNB1/HMGB1
res_i,GO:0006887,exocytosis,47,0.5029640233410724,1.7176738552051452,0.0037128591960590676,0.019443185355207872,0.013027576126523046,489,"tags=45%, list=23%, signal=35%",ANXA1/S100A13/MYH9/ARL8B/ANXA2/STAM/GNAI2/RAB11B/LAMP1/FGG/RAB5A/FGB/SNAP29/VAMP3/S100A10/PDCD6IP/FGA/ANXA3/ARHGAP17/TMED10/RAP1A
res_i,GO:0007033,vacuole organization,43,0.5104098033946238,1.716210518091478,0.0037786210949535865,0.01973988080448042,0.013226371873268104,441,"tags=37%, list=21%, signal=30%",CREG1/STX12/CTSD/ARL8B/ANXA2/GAA/LAMP2/HEXB/LAMP1/RAB5A/UBQLN1/CHMP4B/LAMTOR1/VPS35/ATG3/TPP1
res_i,GO:0010951,negative regulation of endopeptidase activity,29,0.56455379146293,1.767488350711206,0.0038253455883863778,0.019935935662552084,0.013357735101146765,481,"tags=48%, list=23%, signal=38%",LTF/CD44/SERPINH1/SERPINB3/SERPINB1/DDX3X/CAST/SERPINA7/SERPING1/AQP1/LAMTOR5/SERPINF1/SERPINA1/DNAJB6
res_i,GO:0006364,rRNA processing,27,0.5921991195966918,1.8227067498370444,0.003852654977520192,0.020030110290800422,0.013420835211353946,539,"tags=70%, list=25%, signal=53%",RPS21/RPL27/EIF6/RPS25/RPS28/RPS17/RPS6/RPS8/RPS27/RPS24/FBL/RPS19/RPS16/RPL7A/RPL7/PA2G4/RPL5/RPS14/RPL11
res_i,GO:0006403,RNA localization,47,0.5012535191441381,1.711832307496075,0.0038996673176499817,0.020177753567219955,0.013519761081163107,606,"tags=64%, list=29%, signal=47%",SRSF7/YBX1/MVP/ALYREF/NSUN2/SRSF1/SRSF3/HNRNPU/FLOT1/CCT5/HNRNPA2B1/MAGOH/HNRNPA1/FBL/ENY2/DDX39B/CCT2/CCT8/KHDRBS1/NUP62/TCP1/CCT3/CKAP5/CCT4/CCT7/CAPRIN1/SSB/CCT6A/DHX9/KPNB1
res_i,GO:0032103,positive regulation of response to external stimulus,86,0.4354426255876343,1.6294929005184429,0.003892775088724102,0.020177753567219955,0.013519761081163107,452,"tags=33%, list=21%, signal=27%",LTF/S100A8/ARG1/CTSC/TMSB4X/HMGB2/S100A9/IL18/S100A7/FLNA/DDX3X/HPX/LAMP2/CALR/RAC1/LAMP1/MIF/APOH/FLOT1/HMGB1/SFPQ/UBQLN1/HSPB1/XRCC6/RPS19/NAGK/PLG/MAPK1
res_i,GO:0010721,negative regulation of cell development,23,0.5979609929037797,1.7751795033533444,0.003968057809470169,0.020434083921452083,0.013691510881532276,39,"tags=17%, list=2%, signal=17%",ANXA1/LTF/THY1/FBN1
res_i,GO:0141124,intracellular signaling cassette,239,0.3549612379328353,1.4599339785695855,0.00396022348343324,0.020434083921452083,0.013691510881532276,516,"tags=32%, list=24%, signal=27%",LTF/CD44/RHOG/S100A4/TMSB4X/S100A13/YWHAQ/SERPINB3/DBNL/ACTN4/EZR/IQGAP1/CAP1/HRAS/IL18/ARHGDIB/PEA15/S100A7/PTBP1/PPIA/MAPK14/FLNA/CFL1/YWHAZ/DDX3X/PRKAA1/CSNK2B/TPD52L1/CALR/GNAI2/RAC1/FGG/ECM1/FGB/MIF/PRMT1/AKR1C2/AKR1C3/NUCB1/G3BP1/CTNNB1/FLOT1/PPM1A/APOA1/RAB35/CRK/HMGB1/MAP2K1/HSPB1/SPAG9/FGA/HOMER2/TF/TXN/FN1/UBE2V1/LAMTOR1/AQP1/CALM1/LAMTOR5/FNTA/UCHL1/AMBP/MAPK1/CD2AP/ERP29/ARHGAP17/COL6A2/HSPA5/RAP1A/RHOA/NUP62/TFG/CDC42/RPS3/FKBP1A
res_i,GO:0071396,cellular response to lipid,65,0.45650503486157595,1.643009820452014,0.00402262694095507,0.02066600760187344,0.013846907404634566,592,"tags=45%, list=28%, signal=33%",DEFA1/ANXA1/CTSG/LTF/VIM/HMGB2/MAPK14/MSN/PRKAA1/CALR/HNRNPU/MIF/AKR1C2/AKR1C3/HMGB1/FKBP4/AQP1/ATP1A1/ALDH1A2/SERPINF1/MAPK1/HNRNPD/RHOA/RWDD1/PTGES3/PADI2/YWHAH/UFM1/UBE3A
res_i,GO:2000278,regulation of DNA biosynthetic process,19,0.627549492851518,1.7733705117752905,0.004034860895475541,0.020679854424092137,0.013856185232689432,597,"tags=84%, list=28%, signal=61%",HNRNPC/PCNA/HNRNPU/CTNNB1/CCT5/HNRNPA1/CCT2/HNRNPD/CCT8/TCP1/CCT3/CCT4/PTGES3/HSP90AA1/CCT7/CCT6A
res_i,GO:0022409,positive regulation of cell-cell adhesion,35,0.551079179591309,1.7906390706544906,0.0040965989381588986,0.020946760608321915,0.014035021188329892,372,"tags=37%, list=18%, signal=31%",ANXA1/CTSG/CD44/THY1/ACTB/IL18/PRKAA1/HSPH1/FGG/FGB/FLOT1/HMGB1/FGA
res_i,GO:0050865,regulation of cell activation,54,0.4846644024975236,1.7063110289189567,0.004127544589037411,0.02105533333890143,0.01410776850246843,214,"tags=22%, list=10%, signal=20%",ANXA1/CTSG/THY1/ARG1/LGALS3/CTSC/ACTB/IL18/FLNA/CD9/PRKAA1/HSPH1
res_i,GO:0050878,regulation of body fluid levels,57,0.4730703440064136,1.6775944847567874,0.004182843550472204,0.021222154250795672,0.014219544021216755,484,"tags=47%, list=23%, signal=38%",CTSG/CLIC1/ACTB/MYH9/PPIA/MAPK14/PDIA3/FLNA/CD9/ANXA2/GNAI2/FGG/FGB/APOH/SERPING1/HSPB1/F13A1/FGA/AQP1/SERPINA1/PLG/KRT1/LMAN1/SERPINC1/KNG1/CSRP1/COPA
res_i,GO:0045893,positive regulation of DNA-templated transcription,133,0.392640051946399,1.5507866140652125,0.004189613477555603,0.021222154250795672,0.014219544021216755,630,"tags=44%, list=30%, signal=33%",RHOG/HMGB2/ACTN1/NAMPT/ACTB/ACTR2/ACTN4/HRAS/IL18/MAPK14/YBX1/DDX3X/ANXA2/PRKAA1/JUP/HEXB/HNRNPU/APEX1/SUB1/CSRP3/TNNI2/S100A10/CTNNB1/LMO7/PPM1A/NPM1/HMGB1/MAP2K1/SFPQ/RBBP7/TF/UBE2V1/WDR77/XRCC6/RBMX/ENY2/SETD7/DCAF6/CNBP/NCL/CAND1/PSMC5/HNRNPD/HSPA5/NUP62/EEF1D/HNRNPAB/TAF15/HNRNPK/RAP2C/YWHAH/PCBP1/UBE3A/CDK5RAP3/DHX9/PRKDC/PTMS/PSMC6
res_i,GO:1902680,positive regulation of RNA biosynthetic process,133,0.392640051946399,1.5507866140652125,0.004189613477555603,0.021222154250795672,0.014219544021216755,630,"tags=44%, list=30%, signal=33%",RHOG/HMGB2/ACTN1/NAMPT/ACTB/ACTR2/ACTN4/HRAS/IL18/MAPK14/YBX1/DDX3X/ANXA2/PRKAA1/JUP/HEXB/HNRNPU/APEX1/SUB1/CSRP3/TNNI2/S100A10/CTNNB1/LMO7/PPM1A/NPM1/HMGB1/MAP2K1/SFPQ/RBBP7/TF/UBE2V1/WDR77/XRCC6/RBMX/ENY2/SETD7/DCAF6/CNBP/NCL/CAND1/PSMC5/HNRNPD/HSPA5/NUP62/EEF1D/HNRNPAB/TAF15/HNRNPK/RAP2C/YWHAH/PCBP1/UBE3A/CDK5RAP3/DHX9/PRKDC/PTMS/PSMC6
res_i,GO:0045055,regulated exocytosis,22,0.6112218889757592,1.7920037703573084,0.004309451994836589,0.021778302855024998,0.014592181947919258,544,"tags=64%, list=26%, signal=48%",S100A13/MYH9/ARL8B/GNAI2/RAB11B/LAMP1/RAB5A/SNAP29/VAMP3/ANXA3/ARHGAP17/TMED10/RAP1A/SNAP23
res_i,GO:0002429,immune response-activating cell surface receptor signaling pathway,37,0.5264626425061585,1.711736892502927,0.004515894709529667,0.022768511000605392,0.015255654098288718,542,"tags=51%, list=26%, signal=39%",LTF/IGHA1/THY1/LGALS3/IGKC/EZR/HRAS/IGHM/IGHG2/IGHG1/BAX/EIF2B2/IGHG3/MAPK1/CD2AP/KHDRBS1/RPS3/EIF2B5/C3
res_i,GO:0001501,skeletal system development,42,0.5208142660964662,1.7359301964961273,0.0046352700215906255,0.0233161610366786,0.015622597703736876,394,"tags=38%, list=19%, signal=32%",LTF/CD44/SERPINH1/FBN1/MUSTN1/PPIB/MAPK14/ANXA2/RPL13/HEXB/BGN/PLS3/ECM1/CTNNB1/GLG1/AHSG
res_i,GO:0031347,regulation of defense response,98,0.4249911393749921,1.6197652512552227,0.004737654361174494,0.02377600614589422,0.01593070910921248,455,"tags=30%, list=22%, signal=24%",ANXA1/LTF/S100A8/ARG1/CTSC/TMSB4X/HMGB2/S100A9/IL18/MAPK14/YWHAZ/DDX3X/HPX/LAMP2/LAMP1/FLOT1/APOA1/SERPING1/CRK/HMGB1/SFPQ/UBQLN1/AHSG/XRCC6/VPS35/RPS19/NAGK/CFH/KRT1
res_i,GO:0071216,cellular response to biotic stimulus,21,0.6293655612979909,1.8255024390953338,0.004766123920674704,0.02386364124716572,0.015989427520435376,168,"tags=33%, list=8%, signal=31%",DEFA1/CTSG/LTF/VIM/HMGB2/MAPK14/TIGAR
res_i,GO:0006626,protein targeting to mitochondrion,36,-0.4289796234653359,-1.7196220656773744,0.004819952016716807,0.024077548323138336,0.01613275232371864,867,"tags=83%, list=41%, signal=50%",PMPCA/SH3GLB1/HUWE1/PITRM1/UBE2D3/BCAP31/MTCH2/TIMM13/TOMM40/NPEPPS/TIMM10/GRPEL1/TIMM21/TIMM8A/MFN2/HTRA2/TIMM8B/TIMM9/HSPD1/AGK/FIS1/MTX1/TIMM44/AIFM1/PAM16/MTX2/SAMM50/NDUFA13/TIMM50/TIMM22
res_i,GO:0051276,chromosome organization,75,0.45543672376470157,1.66867740653571,0.004841050090080931,0.024127348494932085,0.01616612008302888,628,"tags=53%, list=30%, signal=39%",HMGB2/ACTB/FLNA/POLDIP2/DDX3X/HNRNPC/PCNA/HNRNPU/APEX1/DYNC1LI1/SUB1/MAPRE1/G3BP1/CTNNB1/CCT5/HMGB1/CHMP4B/HNRNPA2B1/HNRNPA1/XRCC6/CCT2/MAPK1/HNRNPD/CCT8/RHOA/NUP62/TCP1/CCT3/DCTN2/CCT4/HSP90AB1/PTGES3/HSP90AA1/CCT7/DDX1/CCT6A/DHX9/KPNB1/PRKDC/TTN
res_i,GO:0080135,regulation of cellular response to stress,81,0.44018117982139654,1.6311567485215723,0.004930444626829845,0.024516522823319044,0.016426879732074327,540,"tags=36%, list=26%, signal=28%",CD44/THY1/ACTB/ACTR2/PPIA/FLNA/TIGAR/CLU/PCNA/MANF/MIF/PRMT1/BAX/CCAR2/NPM1/HMGB1/MAP2K1/UBQLN1/UBE2V1/ENY2/MAPK1/OTUB1/ERP29/HSPA5/DNAJB6/TXNDC12/RPS3/HNRNPK/FBLN5
res_i,GO:0046907,intracellular transport,265,0.34207649098776916,1.41387938528272,0.0050005975374659145,0.024808456433011678,0.016622484889083376,532,"tags=32%, list=25%, signal=27%",LCP1/CORO1C/TUBA1B/LMNB1/CTSA/ACTR2/ACTN4/EZR/STX12/APOD/LMAN2L/COPG1/MAPK14/FLNA/DYNC1I2/AP1B1/EIF6/ANP32A/ARL8B/CLTB/VPS29/ALYREF/MSN/ANXA2/P4HB/STAM/HSP90B1/NSUN2/COPB2/JUP/CLTC/LAMP2/CLU/RAB5C/SRSF3/CALR/HNRNPU/DYNC1LI1/EHD1/SEC31A/RAB11B/LAMP1/DYNC1H1/TMED7/AP2A1/SNX1/RAB5A/TUBB/VAMP3/STX7/PPM1A/NPM1/RAB35/CTTN/MAP2K1/COPZ1/HSPB1/SPAG9/CHMP4B/HNRNPA2B1/MAGOH/TXN/VPS26A/LAMTOR1/HNRNPA1/VPS35/ENY2/DDX39B/UCHL1/MAPK1/ERP29/SEC24C/LMAN1/HSPA5/RANGAP1/TMED10/COPA/KHDRBS1/NUP62/TFG/CDC42/RAB6A/RANBP1/HSPA4/SEC22B
res_i,GO:0007399,nervous system development,269,0.34193822366094445,1.4142346823875946,0.005056197691245852,0.025027024188632438,0.016768932501608453,711,"tags=42%, list=34%, signal=32%",POTEE/CORO1C/TYMP/S100A8/NDRG1/RHOG/THY1/VIM/TUBB2A/CTSC/TBCB/HMGB2/YWHAQ/ACTB/DBNL/TUBB2B/S100A9/IQGAP1/HRAS/HPRT1/APOD/GSN/PPIA/FLNA/MARCKS/CFL1/YWHAZ/CD9/PFN1/ANXA2/DNAJB11/SRSF1/COMT/HEXB/CLU/CALR/RPL24/EHD1/RAC1/NES/AP2A1/UFC1/MANF/PRMT1/UBA6/BAX/S100A10/CTNNB1/EIF2B2/FLOT1/RAB35/CTTN/CRK/HMGB1/MAP2K1/RBBP7/RTN3/SPAG9/FKBP4/FN1/AQP1/VPS35/CALM1/ALDH1A2/GMFB/ANXA3/SERPINF1/UCHL1/TPP1/MAPK1/DPYSL2/CD2AP/HNRNPD/HSPA5/RAP1A/RHOA/MME/CDC42/RAB6A/APOA4/EIF2B5/C3/GSS/HSP90AA1/PADI2/YWHAH/CAPRIN1/UFM1/UBE3A/KIF5B/CDK5RAP3/IST1/DBN1/PRKDC/TGM2/VTN/ACSL3/DCTN1/COL6A1/MTPN/PITPNA/ITGA6/GART/PPT1/PPP3CA/DYNLT1/SPTBN1/RAB18/PAFAH1B1/DDX6/NME1/APOB/GRB2/GSTP1
res_i,GO:0090174,organelle membrane fusion,23,0.5892833482239566,1.7494179952352322,0.005109184183461936,0.025231688632677628,0.016906064436344497,376,"tags=39%, list=18%, signal=33%",ANXA1/STX12/ARL8B/ANXA2/SNAP29/VAMP3/STX7/CHMP4B/TBC1D4
res_i,GO:0097530,granulocyte migration,20,0.6208773499254571,1.7796216534096767,0.005174407811335918,0.025495718488582435,0.017082973157042027,121,"tags=35%, list=6%, signal=33%",ANXA1/S100A8/LGALS3/PPIB/S100A9/S100A7/PPIA
res_i,GO:0060284,regulation of cell development,70,0.452228334355107,1.6460461284484915,0.005233820547576396,0.025691323428066282,0.01721403492461229,433,"tags=29%, list=20%, signal=23%",ANXA1/LTF/THY1/FBN1/HMGB2/ACTB/IL18/MAPK14/EIF6/ANXA2/DNAJB11/PRMT1/S100A10/CTNNB1/HMGB1/MAP2K1/FN1/XRCC6/RPS19/SERPINF1
res_i,GO:0022603,regulation of anatomical structure morphogenesis,101,0.411191512070052,1.5695289411272413,0.005237806713655579,0.025691323428066282,0.01721403492461229,433,"tags=30%, list=20%, signal=25%",ANXA1/CST3/CORO1C/CD44/RHOG/THY1/VAT1/EZR/MYH9/CFL1/LRG1/MSN/JUP/HEXB/RAC1/ECM1/GLUL/CTNNB1/APOH/CRK/MAP2K1/PALMD/HSPB1/SPAG9/FN1/AQP1/VPS35/LARP4/ANXA3/SERPINF1
res_i,GO:0016197,endosomal transport,62,0.46193527042584936,1.6562014701364574,0.005471941978769367,0.026779165259530446,0.01794292486800933,406,"tags=35%, list=19%, signal=30%",CORO1C/EZR/STX12/FLNA/ARL8B/VPS29/MSN/STAM/CLTC/DYNC1LI1/EHD1/RAB11B/SNX1/RAB5A/VAMP3/RAB35/MAP2K1/SPAG9/CHMP4B/VPS26A/LAMTOR1/VPS35
res_i,GO:1903047,mitotic cell cycle process,103,0.41305775803829725,1.581892954658667,0.005546737882854683,0.02708407146402917,0.0181472220918432,712,"tags=48%, list=34%, signal=33%",ANXA1/ACTB/IQGAP1/FLNA/PSME3/CFL1/POLDIP2/DDX3X/CLTC/TPD52L1/RPS6/RPL24/PCNA/RPS27L/HNRNPU/DYNC1LI1/TOM1L2/NES/DYNC1H1/PSME2/MAPRE1/RAB35/PDCD6IP/CHMP4B/CALM1/PSME1/GSPT1/KHDRBS1/RHOA/NUP62/CDC42/DCTN2/CKAP5/RANBP1/CDK5RAP3/PPP2CA/KPNB1/PRKDC/TTN/PPP6C/SNX9/VCP/DCTN1/PPP3CA/DYNLT1/SPTBN1/PAFAH1B1/RBM38/NUDC
res_i,GO:0030098,lymphocyte differentiation,24,0.595061773572096,1.7796938331643295,0.005626629647001137,0.027412433875726887,0.01836723574893334,405,"tags=46%, list=19%, signal=37%",ANXA1/ACTB/IL18/TPD52/IGHM/RPS6/RPL22/BAX/CTNNB1/HMGB1/XRCC6
res_i,GO:0002253,activation of immune response,89,0.423755974631019,1.5952429320703754,0.005675881954632441,0.027590385824311954,0.01848646942976816,542,"tags=37%, list=26%, signal=29%",LTF/IGHA1/S100A8/THY1/LGALS3/IGKC/S100A9/EZR/HRAS/DDX3X/IGHM/LAMP2/CLU/IGHG2/IGHG1/BAX/EIF2B2/FLOT1/SERPING1/HMGB1/SFPQ/UBQLN1/IGHG3/XRCC6/NAGK/MAPK1/CFH/KRT1/CD2AP/KHDRBS1/RPS3/EIF2B5/C3
res_i,GO:0016055,Wnt signaling pathway,41,0.5027567970143436,1.6740204194516495,0.005772815974445115,0.02799880320491501,0.018760122559129302,527,"tags=39%, list=25%, signal=30%",MAPK14/DDX3X/PRKAA1/CSNK2B/JUP/RAC1/RAB5A/G3BP1/CTNNB1/PPM1A/LRRFIP2/CCAR2/VPS35/RHOA/CDC42/RPS12
res_i,GO:0006278,RNA-templated DNA biosynthetic process,18,0.6443797224501471,1.7981064284807777,0.005856419685810438,0.028190768013868005,0.01888874531906091,597,"tags=89%, list=28%, signal=64%",HNRNPC/HNRNPU/CTNNB1/CCT5/HNRNPA1/CCT2/HNRNPD/CCT8/TCP1/CCT3/CCT4/HSP90AB1/PTGES3/HSP90AA1/CCT7/CCT6A
res_i,GO:0007004,telomere maintenance via telomerase,18,0.6443797224501471,1.7981064284807777,0.005856419685810438,0.028190768013868005,0.01888874531906091,597,"tags=89%, list=28%, signal=64%",HNRNPC/HNRNPU/CTNNB1/CCT5/HNRNPA1/CCT2/HNRNPD/CCT8/TCP1/CCT3/CCT4/HSP90AB1/PTGES3/HSP90AA1/CCT7/CCT6A
res_i,GO:0050727,regulation of inflammatory response,35,0.542448482034484,1.7625950711266651,0.005854019268203294,0.028190768013868005,0.01888874531906091,125,"tags=20%, list=6%, signal=19%",ANXA1/S100A8/CTSC/TMSB4X/S100A9/IL18/MAPK14
res_i,GO:0032271,regulation of protein polymerization,52,0.49802591196748147,1.735413195760188,0.005864407921704092,0.028190768013868005,0.01888874531906091,369,"tags=33%, list=17%, signal=28%",TUBB4A/ARPC5/TPPP3/TMSB4X/ARPC5L/ARPC2/ARPC3/TMSB10/GSN/CAPZA1/PFN1/FLII/RAC1/MAPRE1/SPTAN1/CTTN/FKBP4
res_i,GO:0070371,ERK1 and ERK2 cascade,37,0.5156535102801973,1.6765921568403135,0.005906894280948356,0.028332183188265567,0.018983498154887594,489,"tags=46%, list=23%, signal=36%",CD44/EZR/HRAS/S100A7/YWHAZ/GNAI2/FGG/FGB/MIF/HMGB1/MAP2K1/FGA/TF/FN1/MAPK1/CD2AP/RAP1A
res_i,GO:0044255,cellular lipid metabolic process,160,-0.25802060975195945,-1.385858015262466,0.005935767682811365,0.028407824142019953,0.01903418009127381,587,"tags=41%, list=28%, signal=32%",ECH1/ABHD11/APOE/GPX4/CBR4/PRKAG1/GPX1/SIRT3/IDI2/SIRT2/APOC3/HTRA2/SLC27A1/RDH13/AGK/CPT1B/PRDX6/ACADM/FABP3/ACSL1/HADHA/HADHB/PHYH/ALDH1A1/PTGES2/ADH5/ACSF2/SCARB2/MECR/ECHS1/AUH/IDI1/ACAD9/ETFDH/DECR1/PLIN5/ACAA2/ACOT2/SNCA/ADH1B/NDUFAB1/ECI2/GPD1/PHB2/HSD17B8/AGPS/CPT2/PCCB/ACADVL/CRAT/ETFB/PCCA/ETFA/HADH/PCYT2/ECHDC3/OXSM/ECI1/QKI/PTGR2/ACADS/CRYL1/ACAT1/ACADSB/PDK4
res_i,GO:0071621,granulocyte chemotaxis,17,0.6362519650249466,1.7389138238833795,0.006010074037759733,0.028675004908643196,0.019213200026183538,121,"tags=41%, list=6%, signal=39%",ANXA1/S100A8/LGALS3/PPIB/S100A9/S100A7/PPIA
res_i,GO:0046635,positive regulation of alpha-beta T cell activation,10,0.7131106335575207,1.6706208151189983,0.006018047616896981,0.028675004908643196,0.019213200026183538,214,"tags=30%, list=10%, signal=27%",ANXA1/IL18/HSPH1
res_i,GO:0048863,stem cell differentiation,22,0.5992871080667109,1.7570129220693944,0.00614180351986398,0.029200504454090153,0.019565302071588856,506,"tags=55%, list=24%, signal=42%",CORO1C/TMSB4X/KRT14/MAPK14/NSUN2/HNRNPU/CTNNB1/RBBP7/FN1/ALDH1A2/MAPK1/CDC42
res_i,GO:0002694,regulation of leukocyte activation,45,0.49797789074419135,1.6859310140955195,0.006257923564765726,0.029687479843352505,0.019891591660432348,405,"tags=33%, list=19%, signal=28%",ANXA1/CTSG/THY1/ARG1/LGALS3/CTSC/ACTB/IL18/PRKAA1/HSPH1/MIF/CTNNB1/HMGB1/FN1/XRCC6
res_i,GO:0034654,nucleobase-containing compound biosynthetic process,441,0.31364822435905376,1.3173338631140477,0.006377038654410911,0.03018650611956955,0.020225955741409004,604,"tags=37%, list=29%, signal=33%",CREG1/LTF/S100A8/RHOG/LGALS3/TMSB4X/HMGB2/ACTN1/ANKRD2/SRSF7/AMPD3/NAMPT/YWHAQ/ACTB/ACTR2/ACTN4/S100A9/EZR/HRAS/HPRT1/HNRNPA0/IL18/PTBP1/PPIA/TECR/MAPK14/FLNA/YBX1/RPS21/RPL27/POLDIP2/EIF6/YWHAZ/DDX3X/PFN1/RPS25/SET/RPS28/ALYREF/ANXA2/PRKAA1/RPL10/NSUN2/SRSF1/JUP/ANXA4/RPS17/HNRNPC/HEXB/CLU/SRSF3/PDE12/RPS6/CALR/RPS8/NANS/PCNA/HNRNPU/APEX1/RPS27/SUB1/ECM1/U2AF2/CSRP3/PRMT1/HNRNPH1/TNNI2/S100A10/CTNNB1/RPS24/LMO7/PPM1A/LRRFIP2/CCAR2/NPM1/CCT5/CRK/SMU1/HMGB1/MAP2K1/SFPQ/CBX3/HNRNPF/RBBP7/HNRNPA3/HNRNPA2B1/MAGOH/TF/CMPK1/RPS13/TXN/FUBP1/UBE2V1/HNRNPL/WDR77/HNRNPA1/FBL/XRCC6/LAMTOR5/RPS19/HNRNPUL2/RPS16/AHNAK/RBMX/ENY2/SETD7/NAGK/DCAF6/ANXA3/DDX39B/RPL7A/CNBP/EFTUD2/RPL7/ASAH1/NCL/CCT2/PA2G4/MAPK1/CAND1/PSMC5/HNRNPD/HSPA5/DNAJB6/CCT8/PPID/KHDRBS1/RPL5/RHOA/NUP62/TCP1/CCT3/EEF1D/HNRNPAB/TAF15/RPS3/CCT4/HSP90AB1/SYNCRIP/HNRNPK/RPS14/RPL11/RWDD1/FAM98A/PAICS/RAP2C/HSD17B12/PTGES3/HSP90AA1/HNRNPM/PADI2/YWHAH/HP1BP3/PCBP1/CCT7/SSB/DDX1/UBE3A/CCT6A/CDK5RAP3/DHX9/ATP6V1A/PRPSAP1
res_i,GO:0046634,regulation of alpha-beta T cell activation,13,0.6981603919107284,1.7467489440058561,0.006420869109444057,0.03032776520539154,0.020320603992736615,337,"tags=38%, list=16%, signal=33%",ANXA1/LGALS3/IL18/HSPH1/HMGB1
res_i,GO:0007599,hemostasis,48,0.5043457896827631,1.7278505928826438,0.006478891338610464,0.030486374298596304,0.020426877321840602,478,"tags=50%, list=23%, signal=40%",CTSG/CLIC1/ACTB/MYH9/PPIA/MAPK14/PDIA3/FLNA/CD9/ANXA2/FGG/FGB/APOH/SERPING1/HSPB1/F13A1/FGA/SERPINA1/PLG/KRT1/LMAN1/SERPINC1/KNG1/CSRP1
res_i,GO:0051052,regulation of DNA metabolic process,63,0.46298204903919987,1.6571233229258628,0.0064825731326812255,0.030486374298596304,0.020426877321840602,613,"tags=56%, list=29%, signal=41%",S100A11/ACTB/ACTR2/TIGAR/HNRNPC/PCNA/HNRNPU/SUB1/PRMT1/BAX/CTNNB1/NPM1/CCT5/HMGB1/HNRNPA2B1/UBE2V1/HNRNPA1/ENY2/ANXA3/CCT2/MAPK1/OTUB1/HNRNPD/CCT8/TCP1/CCT3/CDC42/RPS3/CCT4/PTGES3/HSP90AA1/CCT7/CCT6A/DHX9/PRKDC
res_i,GO:0045892,negative regulation of DNA-templated transcription,95,0.41387132952732253,1.5728285267124358,0.006545250540677995,0.030714509030714054,0.020579735124483103,536,"tags=36%, list=25%, signal=28%",CREG1/HMGB2/ANKRD2/YWHAQ/EZR/FLNA/YBX1/YWHAZ/SET/RPL10/CALR/PCNA/HNRNPU/APEX1/CTNNB1/PPM1A/CCAR2/HMGB1/SFPQ/CBX3/RBBP7/HNRNPA2B1/TXN/HNRNPL/XRCC6/CNBP/ASAH1/PA2G4/PSMC5/DNAJB6/PPID/KHDRBS1/HNRNPK/RPS14
res_i,GO:0072655,establishment of protein localization to mitochondrion,41,-0.39970022399571437,-1.660986972782479,0.006568339567682553,0.030756285491869925,0.020607726732754177,698,"tags=78%, list=33%, signal=53%",PMPCA/SH3GLB1/HUWE1/PITRM1/UBE2D3/BCAP31/MTCH2/TIMM13/TOMM40/NPEPPS/HK1/TIMM10/GRPEL1/TIMM21/TIMM8A/MFN2/HTRA2/TIMM8B/TIMM9/HSPD1/AGK/FIS1/MTX1/TIMM44/AIFM1/PAM16/MTX2/TMEM126A/SAMM50/NDUFA13/TIMM50/TIMM22
res_i,GO:0001503,ossification,44,0.5019040760862162,1.693179871735945,0.0066680527375966876,0.031088899645397027,0.02083058919724602,529,"tags=43%, list=25%, signal=33%",LTF/OSTF1/CLIC1/TPM4/MAPK14/ALYREF/CLTC/HNRNPC/HNRNPU/ECM1/CTNNB1/AHSG/SND1/FBL/RBMX/MAPK1/CLEC3B/RHOA/SYNCRIP
res_i,GO:0045859,regulation of protein kinase activity,63,0.46137165976717215,1.6513593551279648,0.0066639009342689595,0.031088899645397027,0.02083058919724602,603,"tags=46%, list=29%, signal=34%",LTF/CORO1C/THY1/FBN1/ACTB/SERPINB3/IQGAP1/HRAS/PPIA/DDX3X/MVP/TPD52L1/MIF/NPM1/MAP2K1/HSPB1/DEPTOR/XRCC6/CALM1/UCHL1/ERP29/RAP1A/RHOA/NUP62/RPS3/RAP2C/HSP90AA1/CDK5RAP3/PPP2CA
res_i,GO:0030031,cell projection assembly,51,0.47597428994521673,1.6510758910066505,0.006745784495430279,0.03125597321123018,0.020942534002475068,329,"tags=29%, list=16%, signal=25%",CORO1C/RHOG/ARPC2/ACTR2/EZR/HRAS/GSN/FLNA/PFN1/EHD1/RAC1/RAB5A/MAPRE1/SNAP29/CTTN
res_i,GO:0120031,plasma membrane bounded cell projection assembly,51,0.47597428994521673,1.6510758910066505,0.006745784495430279,0.03125597321123018,0.020942534002475068,329,"tags=29%, list=16%, signal=25%",CORO1C/RHOG/ARPC2/ACTR2/EZR/HRAS/GSN/FLNA/PFN1/EHD1/RAC1/RAB5A/MAPRE1/SNAP29/CTTN
